"ambientes";"property.surface_covered";"property.price";"property.surface_total";"year";"gimnasio";"cochera";"pileta";"precioM2";"precioM2Vecino";"X";"Y"
2;42;53000;42;2018;0;0;0;1261.90476190476;1300;2243082.10866523;6499409.17385525
3;135;148000;135;2018;0;1;0;1096.2962962963;815.865384615385;2241446.3002332;6507074.02680056
1;39;45000;39;2018;0;0;0;1153.84615384615;1299.28571428571;2243087.81242031;6499423.58425486
1;50;97000;50;2018;0;1;1;1940;1605.65476190476;2245228.92872238;6499048.08555583
4;225;190000;560;2017;0;1;1;844.444444444444;810.810810810811;2243277.05077595;6503799.16341734
3;255;170000;300;2017;0;1;0;666.666666666667;1222.22222222222;2242222.79870421;6498653.12962467
1;60;61000;60;2017;0;0;0;1016.66666666667;1153.84615384615;2241872.00001307;6499350.77461252
3;120;247000;150;2017;1;1;1;2058.33333333333;1454.54545454545;2245827.6088456;6499274.31833644
1;48;61000;56;2017;0;1;1;1270.83333333333;1300;2242648.44302439;6499062.99178155
1;48;95000;48;2017;0;0;0;1979.16666666667;1875;2244376.79878154;6497272.29340634
1;45;80000;45;2018;1;1;1;1777.77777777778;1100;2245946.2619173;6497030.07973263
3;230;48900;513;2017;0;1;0;212.608695652174;523.809523809524;2237425.56890694;6509132.21732535
3;129;180000;129;2017;0;0;0;1395.3488372093;1300;2244095.93201871;6498525.00361905
2;147;150000;358;2018;0;1;0;1020.40816326531;700;2239709.71400484;6496948.92325838
2;150;110000;150;2017;0;1;0;733.333333333333;552.631578947368;2247764.73331736;6495737.74188459
3;110;49990;250;2018;0;1;0;454.454545454545;431.590909090909;2248969.93388233;6503488.04211758
3;210;160000;360;2017;0;1;0;761.904761904762;920;2241524.38488219;6502981.11754673
1;20;27000;20;2018;0;0;0;1350;1118.18181818182;2243357.64535176;6500038.62292979
1;53;67000;69;2018;0;0;1;1264.15094339623;1560;2243771.66814765;6497883.78864399
1;48;85000;48;2018;0;0;0;1770.83333333333;1842.10526315789;2244634.72505999;6497526.89064206
3;340;550000;1500;2017;0;0;0;1617.64705882353;1560;2243771.66814765;6497883.78864399
1;45;63000;45;2017;0;1;1;1400;1306.25;2238485.75641094;6500664.20023643
2;80;135000;80;2017;0;0;1;1687.5;1868.25874928285;2244453.32737004;6497266.25465771
1;53;111400;68;2017;0;1;0;2101.88679245283;1560;2243771.66814765;6497883.78864399
1;45;45000;45;2017;0;0;0;1000;1382.97872340426;2243117.4127761;6498714.6831305
1;350;350000;176;2017;0;0;0;1000;1454.54545454545;2243315.6683738;6498541.3273916
1;140;90000;280;2017;0;0;0;642.857142857143;769.230769230769;2243467.34050163;6503814.50862373
2;65;1e+05;65;2017;0;0;0;1538.46153846154;1888.88888888889;2243855.94417949;6496692.94929557
3;200;130000;137;2017;0;1;0;650;699;2248382.12178855;6496288.33277501
3;2;245000;245;2017;0;1;0;122500;1000;2238459.0534037;6506093.73520622
3;180;190000;180;2017;0;1;0;1055.55555555556;1166.66666666667;2240936.55882024;6505684.28515991
3;50;86000;60;2017;1;1;1;1720;1717.14285714286;2236840.58182279;6501442.36952085
1;44;28000;44;2017;1;1;1;636.363636363636;1396.20253164557;2239598.37510778;6501017.94577547
3;235;250000;430;2018;0;1;0;1063.82978723404;809.52380952381;2242327.01352786;6495884.09906001
1;31;75000;34;2018;0;0;1;2419.35483870968;1621.32075471698;2238082.35052277;6494045.1103191
3;114;180000;114;2018;0;0;0;1578.94736842105;1263.15789473684;2244110.65645476;6498694.88507683
1;140;130000;400;2018;0;1;1;928.571428571429;1441.71779141104;2236595.83160336;6506300.19651198
2;63;75000;63;2018;0;0;0;1190.47619047619;1091.66666666667;2243328.12759329;6500003.55242067
2;95;180000;103;2017;0;0;0;1894.73684210526;1876.92307692308;2243808.62635126;6496712.84323352
3;107;145000;156;2017;0;0;0;1355.14018691589;1531.97278911565;2246432.96282175;6498653.23651645
1;320;250000;329;2017;0;0;0;781.25;1140.68441064639;2237205.85117376;6506278.62342522
2;120;46000;250;2017;0;0;0;383.333333333333;888.014527845036;2242169.2665933;6495989.86711634
4;88;90000;88;2017;0;0;0;1022.72727272727;1200;2239273.12374948;6500664.03848444
2;120;135000;240;2017;0;0;0;1125;1122.22222222222;2235286.08716851;6509439.74982571
1;50;62808;50;2017;0;0;0;1256.16;1245;2242710.7407366;6499298.77390463
2;90;115000;90;2017;0;0;0;1277.77777777778;1111.11111111111;2240534.58960459;6500215.99343402
4;624;625000;2500;2017;0;1;1;1001.60256410256;1105.10466988728;2241255.62362175;6506768.17734564
1;40;46000;48;2017;0;0;0;1150;1086.11111111111;2240872.53369295;6500347.65390315
3;122;240000;122;2018;0;0;0;1967.2131147541;1375;2243616.7606786;6498851.33115858
3;90;99000;90;2018;0;0;0;1100;1583.33333333333;2245466.08707072;6497645.31516085
2;130;250000;130;2018;0;1;0;1923.07692307692;1754.71698113208;2243889.2490182;6497429.22711866
2;56;49500;56;2018;0;0;0;883.928571428571;953.065476190476;2242905.94727186;6501954.95977145
1;200;220000;360;2017;0;1;0;1100;951.219512195122;2241426.10996204;6498518.11589827
1;170;154999;312;2017;0;1;0;911.758823529412;1035.50295857988;2245736.57669367;6494090.87875709
3;238;215000;560;2018;0;1;1;903.361344537815;862.019762422859;2242854.47506148;6504295.52862255
2;110;180000;110;2017;0;1;0;1636.36363636364;898.617511520737;2237166.03496618;6507541.43559386
2;420;420000;1500;2017;0;1;1;1000;1416.66666666667;2245193.75788174;6490875.22423162
2;96;150000;150;2017;0;0;0;1562.5;1857.14285714286;2243626.13977246;6497112.55608866
1;41;65000;41;2017;0;1;0;1585.36585365854;1547.61904761905;2243053.2887;6497395.82491414
1;45;60000;45;2017;0;0;0;1333.33333333333;1802.17391304348;2243453.81744504;6496479.05493376
3;79;66500;79;2018;0;0;0;841.772151898734;888.888888888889;2242486.55153911;6501758.14226274
1;41;61000;44;2018;0;0;0;1487.80487804878;1630.4347826087;2245741.40998516;6499238.76029506
4;340;340000;670;2018;0;0;1;1000;1269.11764705882;2238001.38036497;6505555.3924862
3;240;227000;644;2018;0;0;0;945.833333333333;693.333333333333;2236705.63907507;6509453.9757912
1;56;130000;56;2017;0;0;0;2321.42857142857;1886.36363636364;2244345.80125948;6497127.2696293
2;60;1e+05;80;2017;0;0;0;1666.66666666667;1375;2242877.21726765;6498896.38912479
2;180;185000;180;2018;0;1;0;1027.77777777778;1166.66666666667;2241231.95924604;6505544.25508472
1;63;56000;63;2018;0;0;1;888.888888888889;1333.33333333333;2238559.30189153;6500902.59584976
1;39;70000;45;2017;0;0;1;1794.87179487179;1327.32780612245;2238190.04673025;6500959.55993653
1;116;163000;116;2017;0;0;0;1405.1724137931;1239.96212121212;2244240.1422937;6498894.82261821
2;105;97000;284;2017;0;0;0;923.809523809524;1250;2244351.43068575;6499142.63163025
1;45;115000;49;2017;0;0;1;2555.55555555556;1880;2244597.53411535;6497177.62824647
2;230;156000;325;2018;0;1;1;678.260869565217;918.584379358438;2242286.23221895;6495526.4986094
3;340;375000;500;2018;0;1;1;1102.94117647059;1016.72194582642;2239454.38496987;6506377.52012416
4;470;650000;1550;2018;0;1;1;1382.97872340426;1560;2243771.86780542;6497883.90978646
4;171;140000;181;2018;0;1;0;818.713450292398;1083.33333333333;2238339.04996747;6502693.67212868
4;120;290000;320;2018;0;1;1;2416.66666666667;1241.43835616438;2244348.34602801;6499800.61806578
3;316;270000;800;2018;0;1;1;854.430379746835;1334.47488584475;2239119.96621598;6505463.58844828
5;333;306000;390;2018;0;1;1;918.918918918919;807.692307692308;2246389.67234165;6495904.16375231
3;300;299000;600;2018;0;1;1;996.666666666667;889.763779527559;2241672.5618469;6501952.67041265
3;190;85000;370;2018;0;1;0;447.368421052632;1195.2380952381;2245043.72011974;6500664.73757826
2;170;150000;180;2018;0;1;0;882.352941176471;1166.66666666667;2241232.14074912;6505544.17391797
3;160;130000;250;2018;0;1;0;812.5;1126.0593220339;2234937.86060853;6509316.8268187
3;150;185000;200;2018;0;0;0;1233.33333333333;1560;2243771.8525949;6497883.69710924
2;205;195000;272;2018;0;1;1;951.219512195122;1225.8064516129;2241867.44384994;6498619.69083102
2;65;70000;75;2018;0;0;0;1076.92307692308;1911.76470588235;2243898.79941823;6496833.31321729
1;40;62000;40;2018;0;1;1;1550;1446.8085106383;2237409.08563715;6501197.22635681
2;115;160000;135;2018;0;0;0;1391.30434782609;1250;2244279.47901072;6498663.90545127
1;53;110000;73;2017;1;1;1;2075.47169811321;1707.29268292683;2245604.49018769;6498523.63212807
1;41;74000;41;2018;1;1;1;1804.87804878049;1720;2236742.23497381;6501376.333435
3;141;81600;71;2018;0;1;0;578.723404255319;1166.66666666667;2237634.74441852;6501117.76029494
1;165;215000;165;2018;0;1;0;1303.0303030303;930;2234333.77257554;6510309.16028899
3;178;4e+05;178;2018;0;1;0;2247.19101123596;1842.10526315789;2244656.74053059;6497542.81859972
1;46;68000;64;2018;0;0;1;1478.26086956522;1160;2239248.06695543;6505081.92927487
1;47;72000;66;2018;0;0;1;1531.91489361702;1160;2239248.06695543;6505081.92927487
1;44;70000;52;2018;0;0;0;1590.90909090909;1527.41774675972;2246464.49673849;6498531.11207357
1;46;60000;46;2018;0;0;0;1304.34782608696;1357.14285714286;2243101.98490036;6498803.18098153
1;99;160000;360;2018;0;0;0;1616.16161616162;1260.83815028902;2237552.74953108;6501899.20671739
3;104;850000;400;2017;0;0;0;8173.07692307692;8173.07692307692;2250653.21797845;6496004.77984416
2;113;150000;136;2017;0;0;0;1327.43362831858;1375;2243359.4710834;6498991.39560319
2;120;130000;120;2017;0;1;0;1083.33333333333;1858.39342948718;2244960.17100363;6497319.60327705
3;72;110000;90;2018;0;0;0;1527.77777777778;1283.33333333333;2244559.13560759;6499489.82162385
3;128;150000;128;2017;0;0;0;1171.875;1333.33333333333;2235626.85371236;6503695.48722143
1;48;76000;48;2017;0;0;0;1583.33333333333;1692.30769230769;2243760.84035153;6497587.33998916
3;370;3e+05;1100;2017;0;1;1;810.810810810811;811.764705882353;2242840.04135901;6503598.87337856
1;40;40000;50;2017;0;0;0;1000;971.428571428571;2241723.6114681;6498378.75921826
1;86;155000;86;2017;0;0;0;1802.32558139535;1897.42840444185;2244805.05316513;6497241.47927697
2;233;69900;250;2018;0;0;0;300;566.114542391915;2248407.87225026;6503019.70209539
3;340;315000;340;2017;0;1;1;926.470588235294;750;2238766.00412653;6490453.88210731
2;100;110000;398;2018;0;1;0;1100;1004.01606425703;2235965.00698034;6506995.66374499
2;75;75000;85;2018;0;0;0;1000;1321.42857142857;2244750.04118441;6500010.11345042
1;53;92000;63;2018;0;0;0;1735.84905660377;1707.29268292683;2245599.12273076;6498124.41489168
2;93;138000;132;2018;0;1;1;1483.87096774194;1675;2245941.7741186;6498720.13276357
3;140;220000;140;2017;0;1;0;1571.42857142857;1875;2244764.85471705;6497223.32864739
1;224;190000;243;2017;0;0;0;848.214285714286;898.275862068966;2245019.00972037;6501708.58530567
2;90;130000;117;2017;0;0;0;1444.44444444444;1384.73597359736;2243277.48815357;6498727.25298211
1;45;62500;45;2017;0;0;0;1388.88888888889;1560;2243771.66814765;6497883.78864399
4;210;270000;270;2017;0;1;1;1285.71428571429;1166.66666666667;2241985.20552416;6491481.08051214
3;144;250000;234;2017;0;0;1;1736.11111111111;1091.80374361883;2246226.84727887;6499757.98586601
3;160;165000;160;2018;0;1;1;1031.25;807.5;2241504.8037719;6494513.60667622
1;57;96000;71;2018;0;0;0;1684.21052631579;1911.76470588235;2243899.07989251;6496833.34351099
2;60;60000;60;2017;1;1;1;1000;1717.14285714286;2236811.34824982;6501551.59882395
2;73;120000;90;2017;0;1;0;1643.83561643836;1375;2243573.848281;6498749.97895231
1;78;90000;78;2017;0;0;0;1153.84615384615;1666.66666666667;2245276.48008822;6498369.28128028
3;243;160000;244;2017;0;0;0;658.43621399177;516.666666666667;2238111.99444677;6496872.76473094
3;426;750000;1250;2018;1;1;1;1760.56338028169;1425.59523809524;2244791.85299438;6493504.58958221
3;233;230000;251;2018;0;1;0;987.124463519313;860;2241182.87348514;6502435.07060947
2;80;160000;107;2018;1;1;1;2000;1642.85714285714;2245374.25121582;6498953.90091823
2;62;80000;62;2018;0;0;0;1290.32258064516;1222.22222222222;2244922.35432561;6500836.59616008
3;70;139000;70;2017;0;0;0;1985.71428571429;1486.48648648649;2243490.22019362;6498002.09947366
1;45;80000;45;2017;0;0;0;1777.77777777778;1720;2236891.58183592;6501300.67284152
1;150;2e+05;316;2017;0;1;0;1333.33333333333;920;2241709.05750587;6502992.25616271
3;150;160000;280;2017;0;1;0;1066.66666666667;1560;2243771.66814765;6497883.78864399
4;170;75000;170;2017;0;0;0;441.176470588235;1220;2243782.45996913;6500053.35216339
1;45;77000;50;2017;0;0;0;1711.11111111111;1573.21428571429;2243255.97991415;6498094.90157524
3;187;179800;187;2017;0;1;1;961.497326203209;906.417112299465;2240006.41021247;6505421.36569987
2;145;60000;145;2017;0;1;0;413.793103448276;888.888888888889;2243194.65448706;6501626.87203789
2;60;110000;90;2017;0;0;0;1833.33333333333;470;2238903.14015656;6492001.53264253
4;400;380000;600;2017;0;1;1;950;928.571428571429;2242045.77383806;6502326.62862139
1;180;260000;180;2017;0;1;1;1444.44444444444;944.444444444444;2240785.18761895;6501728.9247479
1;65;110000;65;2017;0;0;1;1692.30769230769;1607.7380952381;2243913.88759905;6497803.43164076
1;40;45000;49;2018;0;0;0;1125;1235.21825396825;2246864.60071262;6498894.69803345
2;250;225000;250;2017;0;1;1;900;1236.36363636364;2244196.99046255;6500101.12026681
3;180;170000;220;2017;0;0;0;944.444444444444;970.779220779221;2240205.77217695;6507838.60147868
2;85;120000;215;2017;0;1;0;1411.76470588235;1000;2238481.64273107;6506144.81432268
2;72;115000;74;2017;0;0;0;1597.22222222222;1560;2243771.66814765;6497883.78864399
3;125;150000;125;2017;0;0;0;1200;1507.34394124847;2244188.96067439;6495331.94135243
3;130;165000;180;2018;0;0;1;1269.23076923077;1253.57142857143;2246627.53097967;6493367.13948487
3;104;850000;400;2017;0;1;0;8173.07692307692;8173.07692307692;2250653.21797845;6496004.77984416
2;50;53000;60;2017;0;0;0;1060;811.011904761905;2240495.57524612;6496765.72187893
1;250;320000;600;2018;0;1;1;1280;1012.5;2239357.06688533;6503574.14452205
1;40;49000;40;2018;0;0;0;1225;1216.21621621622;2242149.34718358;6498906.33824881
3;190;120000;250;2017;0;1;0;631.578947368421;467.065868263473;2239426.5325063;6497889.16827604
2;82;110800;82;2017;0;0;1;1351.21951219512;1541.28959276018;2246496.85534236;6498437.88345062
4;186;120000;215;2017;0;1;0;645.161290322581;1130.4347826087;2246280.78090316;6499652.098498
3;59;82000;59;2017;1;1;1;1389.83050847458;1333.33333333333;2238324.29077307;6500938.39068579
3;240;220000;360;2017;0;0;0;916.666666666667;1228.32527678154;2238066.07460018;6502456.00456212
2;65;1e+05;65;2017;0;0;0;1538.46153846154;1695.65217391304;2245932.81537407;6498555.03711252
1;42;52000;42;2017;0;0;0;1238.09523809524;1120.68965517241;2240669.11668576;6499493.48965015
3;145;85000;180;2017;0;1;0;586.206896551724;720.909090909091;2248060.77465416;6497416.56171551
3;110;320000;240;2017;0;1;0;2909.09090909091;1839.11764705882;2244650.72978322;6497554.84410398
2;200;189000;400;2017;0;1;0;945;1002.79329608939;2243848.13035965;6499774.92880177
1;160;150100;160;2018;0;1;1;938.125;806.593601895735;2241508.7659769;6494495.46238356
2;78;140000;78;2017;0;1;0;1794.87179487179;1839.11764705882;2244359.69214672;6497486.33532026
2;100;135000;100;2017;0;1;0;1350;1309.20634920635;2244002.79914869;6500833.26619708
3;110;3e+05;140;2017;0;0;0;2727.27272727273;1906.92640692641;2243890.77063204;6496816.06454105
3;115;180000;125;2017;1;1;1;1565.21739130435;1560;2243771.66814765;6497883.78864399
4;279;270000;304;2018;0;1;1;967.741935483871;888.888888888889;2241518.26648215;6501219.344664
3;165;155000;165;2018;0;1;1;939.393939393939;924.85549132948;2240069.91705824;6497819.72045954
1;264;185000;264;2017;0;1;1;700.757575757576;1360;2240024.46952723;6500826.63732364
3;200;225000;250;2018;0;0;0;1125;826.271186440678;2242829.15983364;6503827.31612354
3;120;155000;120;2018;0;1;0;1291.66666666667;1328.88888888889;2244399.62760581;6500780.15297433
3;200;4e+05;250;2017;0;1;0;2000;1851.45784081954;2243933.3757356;6497357.58303998
3;356;430000;800;2017;0;1;0;1207.86516853933;1366.66666666667;2235242.29900762;6504177.57507537
1;154;125000;154;2017;0;0;0;811.688311688312;930;2234279.94830057;6510073.86176364
3;140;152000;140;2017;0;1;0;1085.71428571429;1014.92537313433;2239443.82353337;6506368.1594827
1;57;1250000;60;2018;0;0;0;21929.8245614035;1573.21428571429;2243176.44277268;6497801.69929537
1;192;480000;192;2017;1;1;0;2500;1900;2243997.99476628;6497113.22737824
2;75;135000;90;2017;1;1;1;1800;1714.28571428571;2245676.12867886;6498230.16948901
3;90;55000;130;2017;0;1;0;611.111111111111;686.666666666667;2245864.49895059;6501838.10874042
2;54;97500;60;2017;0;0;0;1805.55555555556;1700;2244132.16496385;6497710.1760313
1;300;220000;950;2017;0;1;1;733.333333333333;1028.73563218391;2235131.50665962;6507750.09359494
3;400;350000;1000;2018;0;1;1;875;1094.49404761905;2239149.87766598;6502394.33892717
1;160;188000;250;2018;0;1;1;1175;1288.23529411765;2238363.91680529;6505495.17148499
4;337;270000;578;2018;0;1;1;801.186943620178;1155.55555555556;2239103.9855035;6503822.73519139
3;600;350000;255;2018;0;1;0;583.333333333333;1678.57142857143;2235912.01250227;6504615.05808334
3;150;175000;190;2018;0;1;0;1166.66666666667;875;2238775.68665616;6506985.0298812
3;145;180000;145;2018;0;1;0;1241.37931034483;1133.92857142857;2242097.62999425;6504990.38766482
3;252;150000;310;2018;0;1;0;595.238095238095;765.55023923445;2241730.05594996;6495395.66144117
2;75;115000;75;2018;0;0;0;1533.33333333333;1291.66666666667;2238872.89279212;6500834.11062184
3;257;330000;1500;2018;0;0;1;1284.046692607;1245.13618677043;2245012.34237099;6488418.30135464
3;300;2e+05;400;2018;0;0;1;666.666666666667;929.401993355482;2245743.81751958;6496688.74131101
1;44;80000;52;2018;0;0;0;1818.18181818182;1527.41774675972;2246464.75106217;6498531.01771362
1;50;75000;50;2018;0;0;0;1500;1733.33333333333;2243726.2027721;6497439.9591325
1;43;105000;65;2018;1;0;1;2441.86046511628;1675;2246116.58018593;6498526.75035445
1;50;105000;62;2018;0;0;0;2100;1840;2243525.93400118;6496963.73415076
3;190;390000;190;2017;0;1;1;2052.63157894737;1288.23529411765;2237764.90632845;6505064.32663428
5;145;90000;145;2018;0;0;0;620.689655172414;1307.69230769231;2243103.90140228;6499375.88917524
4;450;480000;450;2018;0;1;1;1066.66666666667;1560;2243771.66814765;6497883.78864399
2;65;107000;69;2018;0;0;0;1646.15384615385;1560;2243771.66814765;6497883.78864399
3;70;85000;74;2018;0;0;0;1214.28571428571;1439.08898305085;2242831.63344726;6496894.37332838
2;70;140000;70;2018;0;1;0;2000;1312.5;2244772.57090941;6499921.62706906
1;43;110000;53;2018;0;0;0;2558.13953488372;1694.11764705882;2243721.65443717;6497573.25415874
3;120;140000;150;2018;0;1;0;1166.66666666667;934.806201550388;2241119.61149776;6500615.91012974
1;80;99000;80;2018;0;0;0;1237.5;1250;2244279.46630973;6498641.2302426
3;93;110000;93;2018;0;0;0;1182.79569892473;1141.66666666667;2237699.4279829;6502943.66860314
3;93;110000;93;2018;0;0;0;1182.79569892473;1141.66666666667;2237699.4279829;6502943.66860314
2;115;145000;150;2017;0;1;0;1260.86956521739;1015.03759398496;2239729.55220267;6505911.59354062
1;45;84900;45;2017;0;0;0;1886.66666666667;1543.47826086957;2242967.81118847;6498216.77593605
